state_abbr,state_fips,county_fips,county_name,tract_code,stcotr_fips,stpl_fips,city_name,domain_name,metric_name,metric_number,group_name,group_number,num,denom,est,lci,uci,data_yr_type,geo_level,date_export,version
NY,36,29,Erie County,5201,36029005201,3611000,Buffalo,Health Behaviors,Frequent physical distress,8,total population,1,-999,-999,9.5,8.6,10.4,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,5202,36029005202,3611000,Buffalo,Health Behaviors,Frequent physical distress,8,total population,1,-999,-999,12.7,11.5,13.9,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,5300,36029005300,3611000,Buffalo,Health Behaviors,Frequent physical distress,8,total population,1,-999,-999,9.6,8.7,10.5,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,5400,36029005400,3611000,Buffalo,Health Behaviors,Frequent physical distress,8,total population,1,-999,-999,9.9,8.8,11,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,5500,36029005500,3611000,Buffalo,Health Behaviors,Frequent physical distress,8,total population,1,-999,-999,16.6,15.3,17.9,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,5600,36029005600,3611000,Buffalo,Health Behaviors,Frequent physical distress,8,total population,1,-999,-999,18.3,17.1,19.5,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,5700,36029005700,3611000,Buffalo,Health Behaviors,Frequent physical distress,8,total population,1,-999,-999,19.2,17.9,20.5,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,5801,36029005801,3611000,Buffalo,Health Behaviors,Frequent physical distress,8,total population,1,-999,-999,17.5,16.2,18.8,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,5802,36029005802,3611000,Buffalo,Health Behaviors,Frequent physical distress,8,total population,1,-999,-999,17.8,16.5,19.1,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,5900,36029005900,3611000,Buffalo,Health Behaviors,Frequent physical distress,8,total population,1,-999,-999,19.7,18.3,21.1,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,6100,36029006100,3611000,Buffalo,Health Behaviors,Frequent physical distress,8,total population,1,-999,-999,18.5,17.4,19.6,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,6201,36029006201,3611000,Buffalo,Health Behaviors,Frequent physical distress,8,total population,1,-999,-999,6.3,5.8,6.8,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,6301,36029006301,3611000,Buffalo,Health Behaviors,Frequent physical distress,8,total population,1,-999,-999,8.2,7.5,8.9,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,6302,36029006302,3611000,Buffalo,Health Behaviors,Frequent physical distress,8,total population,1,-999,-999,9.5,8.6,10.4,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,6501,36029006501,3611000,Buffalo,Health Behaviors,Frequent physical distress,8,total population,1,-999,-999,9.8,9,10.6,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,6601,36029006601,3611000,Buffalo,Health Behaviors,Frequent physical distress,8,total population,1,-999,-999,10.4,9.6,11.2,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,6602,36029006602,3611000,Buffalo,Health Behaviors,Frequent physical distress,8,total population,1,-999,-999,11.9,10.8,13,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,6701,36029006701,3611000,Buffalo,Health Behaviors,Frequent physical distress,8,total population,1,-999,-999,9.6,8.8,10.4,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,6702,36029006702,3611000,Buffalo,Health Behaviors,Frequent physical distress,8,total population,1,-999,-999,11.6,10.8,12.4,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,6800,36029006800,3611000,Buffalo,Health Behaviors,Frequent physical distress,8,total population,1,-999,-999,9.3,8.5,10.1,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,6901,36029006901,3611000,Buffalo,Health Behaviors,Frequent physical distress,8,total population,1,-999,-999,18.4,17.4,19.4,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,6902,36029006902,3611000,Buffalo,Health Behaviors,Frequent physical distress,8,total population,1,-999,-999,16,15.1,16.9,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,7000,36029007000,3611000,Buffalo,Health Behaviors,Frequent physical distress,8,total population,1,-999,-999,18.9,18.1,19.7,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,7101,36029007101,3611000,Buffalo,Health Behaviors,Frequent physical distress,8,total population,1,-999,-999,18.6,17.3,19.9,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,7102,36029007102,3611000,Buffalo,Health Behaviors,Frequent physical distress,8,total population,1,-999,-999,17.3,16.1,18.5,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,7202,36029007202,3611000,Buffalo,Health Behaviors,Frequent physical distress,8,total population,1,-999,-999,13.1,11.8,14.4,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,16300,36029016300,3611000,Buffalo,Health Behaviors,Frequent physical distress,8,total population,1,-999,-999,19.8,18.6,21,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,16400,36029016400,3611000,Buffalo,Health Behaviors,Frequent physical distress,8,total population,1,-999,-999,18.3,17.3,19.3,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,16500,36029016500,3611000,Buffalo,Health Behaviors,Frequent physical distress,8,total population,1,-999,-999,10.4,9.4,11.4,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,16600,36029016600,3611000,Buffalo,Health Behaviors,Frequent physical distress,8,total population,1,-999,-999,20,18.7,21.3,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,16700,36029016700,3611000,Buffalo,Health Behaviors,Frequent physical distress,8,total population,1,-999,-999,15.8,14.2,17.4,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,16800,36029016800,3611000,Buffalo,Health Behaviors,Frequent physical distress,8,total population,1,-999,-999,20.8,19.5,22.1,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,16900,36029016900,3611000,Buffalo,Health Behaviors,Frequent physical distress,8,total population,1,-999,-999,10.6,9.9,11.3,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,17000,36029017000,3611000,Buffalo,Health Behaviors,Frequent physical distress,8,total population,1,-999,-999,17.5,15.9,19.1,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,17100,36029017100,3611000,Buffalo,Health Behaviors,Frequent physical distress,8,total population,1,-999,-999,19.5,18.2,20.8,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,17400,36029017400,3611000,Buffalo,Health Behaviors,Frequent physical distress,8,total population,1,-999,-999,,,,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,110,36029000110,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,32.4,31.4,33.4,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,200,36029000200,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,34,33,35,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,500,36029000500,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,38.3,37.6,39,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,600,36029000600,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,30.7,29.5,31.9,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,700,36029000700,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,30.1,28.9,31.3,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,800,36029000800,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,31,29.9,32.1,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,900,36029000900,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,29,27.9,30.1,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,1000,36029001000,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,30.2,29.2,31.2,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,1100,36029001100,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,33.6,32.6,34.6,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,1402,36029001402,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,52,50.9,53.1,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,1500,36029001500,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,51.6,50.9,52.3,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,1600,36029001600,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,49.2,48.5,49.9,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,1700,36029001700,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,42.5,41.8,43.2,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,1900,36029001900,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,32.8,31.7,33.9,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,2300,36029002300,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,38.5,37.5,39.5,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,2400,36029002400,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,38.3,37.5,39.1,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,2502,36029002502,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,45.2,44.3,46.1,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,2702,36029002702,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,45,44.2,45.8,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,2800,36029002800,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,46.7,46.1,47.3,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,2900,36029002900,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,48.2,47.2,49.2,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,3000,36029003000,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,45.5,44.4,46.6,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,3100,36029003100,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,49.9,49.2,50.6,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,3301,36029003301,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,52,50.9,53.1,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,3302,36029003302,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,55,53.7,56.3,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,3400,36029003400,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,51.6,50.7,52.5,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,3500,36029003500,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,49.8,48.7,50.9,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,3600,36029003600,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,51.4,50.6,52.2,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,3700,36029003700,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,45.3,44.5,46.1,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,3800,36029003800,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,43.7,42.9,44.5,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,3901,36029003901,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,49.9,48.9,50.9,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,4001,36029004001,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,47,46,48,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,4100,36029004100,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,45.7,44.7,46.7,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,4200,36029004200,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,47,46,48,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,4300,36029004300,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,38.5,37.5,39.5,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,4401,36029004401,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,44.5,43.3,45.7,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,4402,36029004402,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,45.9,44.8,47,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,4500,36029004500,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,32.2,31.4,33,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,4601,36029004601,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,23.6,22.8,24.4,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,4602,36029004602,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,8.1,7.7,8.5,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,4700,36029004700,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,34,33.4,34.6,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,4800,36029004800,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,28.3,27.4,29.2,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,4900,36029004900,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,29.6,28.6,30.6,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,5000,36029005000,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,30.5,29.5,31.5,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,5100,36029005100,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,31,30.1,31.9,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,5201,36029005201,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,28.8,27.9,29.7,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,5202,36029005202,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,30.8,30,31.6,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,5300,36029005300,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,24.3,23.6,25,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,5400,36029005400,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,29.2,28.2,30.2,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,5500,36029005500,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,34.1,33.2,35,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,5600,36029005600,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,36.6,35.8,37.4,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,5700,36029005700,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,37.3,36.5,38.1,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,5801,36029005801,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,35.2,34.4,36,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,5802,36029005802,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,34.3,33.5,35.1,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,5900,36029005900,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,38.2,37.4,39,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,6100,36029006100,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,34.7,33.9,35.5,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,6201,36029006201,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,10.2,9.4,11,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,6301,36029006301,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,21.3,20.6,22,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,6302,36029006302,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,27.6,26.8,28.4,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,6501,36029006501,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,25.2,24.5,25.9,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,6601,36029006601,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,25.5,24.9,26.1,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,6602,36029006602,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,38.6,37.7,39.5,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,6701,36029006701,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,27.2,26.5,27.9,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,6702,36029006702,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,33.1,32.5,33.7,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,6800,36029006800,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,25.4,24.7,26.1,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,6901,36029006901,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,34.5,33.8,35.2,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,6902,36029006902,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,35.1,34.5,35.7,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,7000,36029007000,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,35.2,34.7,35.7,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,7101,36029007101,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,37,36.2,37.8,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,7102,36029007102,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,38,37.2,38.8,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,7202,36029007202,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,36.9,35.7,38.1,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,16300,36029016300,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,37.2,36.5,37.9,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,16400,36029016400,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,41.2,40.6,41.8,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,16500,36029016500,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,26.8,25.8,27.8,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,16600,36029016600,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,52.1,51.3,52.9,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,16700,36029016700,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,35.6,34.4,36.8,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,16800,36029016800,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,51.1,50.3,51.9,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,16900,36029016900,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,31.1,30.5,31.7,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,17000,36029017000,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,49.9,48.8,51,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,17100,36029017100,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,36.5,35.7,37.3,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,17400,36029017400,3611000,Buffalo,Health Outcomes,High blood pressure,9,total population,1,-999,-999,,,,"2017, 1 Year Modeled Estimate",tract,43868,8.1
NY,36,29,Erie County,110,36029000110,3611000,Buffalo,Social & Economic Factors,"Housing cost, excessive",11,total population,1,349,1003,34.8,23.9,45.7,"2017, 5 Year Estimate",tract,43868,8.1
NY,36,29,Erie County,200,36029000200,3611000,Buffalo,Social & Economic Factors,"Housing cost, excessive",11,total population,1,651,1687,38.6,30.2,46.9,"2017, 5 Year Estimate",tract,43868,8.1
NY,36,29,Erie County,500,36029000500,3611000,Buffalo,Social & Economic Factors,"Housing cost, excessive",11,total population,1,302,814,37.1,27.7,46.5,"2017, 5 Year Estimate",tract,43868,8.1
NY,36,29,Erie County,600,36029000600,3611000,Buffalo,Social & Economic Factors,"Housing cost, excessive",11,total population,1,466,2050,22.7,13.7,31.7,"2017, 5 Year Estimate",tract,43868,8.1
NY,36,29,Erie County,700,36029000700,3611000,Buffalo,Social & Economic Factors,"Housing cost, excessive",11,total population,1,241,1513,15.9,11,20.9,"2017, 5 Year Estimate",tract,43868,8.1
NY,36,29,Erie County,800,36029000800,3611000,Buffalo,Social & Economic Factors,"Housing cost, excessive",11,total population,1,434,1885,23,16.2,29.8,"2017, 5 Year Estimate",tract,43868,8.1
NY,36,29,Erie County,900,36029000900,3611000,Buffalo,Social & Economic Factors,"Housing cost, excessive",11,total population,1,219,1094,20,13.1,26.9,"2017, 5 Year Estimate",tract,43868,8.1
NY,36,29,Erie County,1000,36029001000,3611000,Buffalo,Social & Economic Factors,"Housing cost, excessive",11,total population,1,827,2516,32.9,24.4,41.4,"2017, 5 Year Estimate",tract,43868,8.1
NY,36,29,Erie County,1100,36029001100,3611000,Buffalo,Social & Economic Factors,"Housing cost, excessive",11,total population,1,395,1261,31.3,21.7,40.9,"2017, 5 Year Estimate",tract,43868,8.1
NY,36,29,Erie County,1402,36029001402,3611000,Buffalo,Social & Economic Factors,"Housing cost, excessive",11,total population,1,782,1595,49,36.6,61.5,"2017, 5 Year Estimate",tract,43868,8.1
NY,36,29,Erie County,1500,36029001500,3611000,Buffalo,Social & Economic Factors,"Housing cost, excessive",11,total population,1,275,662,41.5,28.5,54.5,"2017, 5 Year Estimate",tract,43868,8.1
NY,36,29,Erie County,1600,36029001600,3611000,Buffalo,Social & Economic Factors,"Housing cost, excessive",11,total population,1,669,1066,62.8,52.1,73.4,"2017, 5 Year Estimate",tract,43868,8.1
NY,36,29,Erie County,1700,36029001700,3611000,Buffalo,Social & Economic Factors,"Housing cost, excessive",11,total population,1,356,744,47.8,34.4,61.3,"2017, 5 Year Estimate",tract,43868,8.1
NY,36,29,Erie County,1900,36029001900,3611000,Buffalo,Social & Economic Factors,"Housing cost, excessive",11,total population,1,282,1382,20.4,12.8,28,"2017, 5 Year Estimate",tract,43868,8.1
NY,36,29,Erie County,2300,36029002300,3611000,Buffalo,Social & Economic Factors,"Housing cost, excessive",11,total population,1,540,1387,38.9,29.7,48.2,"2017, 5 Year Estimate",tract,43868,8.1
NY,36,29,Erie County,2400,36029002400,3611000,Buffalo,Social & Economic Factors,"Housing cost, excessive",11,total population,1,675,1764,38.3,31.2,45.4,"2017, 5 Year Estimate",tract,43868,8.1
NY,36,29,Erie County,2502,36029002502,3611000,Buffalo,Social & Economic Factors,"Housing cost, excessive",11,total population,1,411,1026,40.1,31.4,48.7,"2017, 5 Year Estimate",tract,43868,8.1
NY,36,29,Erie County,2702,36029002702,3611000,Buffalo,Social & Economic Factors,"Housing cost, excessive",11,total population,1,431,907,47.5,36.6,58.4,"2017, 5 Year Estimate",tract,43868,8.1
NY,36,29,Erie County,2800,36029002800,3611000,Buffalo,Social & Economic Factors,"Housing cost, excessive",11,total population,1,579,909,63.7,54.2,73.2,"2017, 5 Year Estimate",tract,43868,8.1
NY,36,29,Erie County,2900,36029002900,3611000,Buffalo,Social & Economic Factors,"Housing cost, excessive",11,total population,1,382,783,48.8,37.9,59.7,"2017, 5 Year Estimate",tract,43868,8.1
NY,36,29,Erie County,3000,36029003000,3611000,Buffalo,Social & Economic Factors,"Housing cost, excessive",11,total population,1,580,1085,53.5,40.3,66.6,"2017, 5 Year Estimate",tract,43868,8.1
NY,36,29,Erie County,3100,36029003100,3611000,Buffalo,Social & Economic Factors,"Housing cost, excessive",11,total population,1,350,851,41.1,27.7,54.6,"2017, 5 Year Estimate",tract,43868,8.1
NY,36,29,Erie County,3301,36029003301,3611000,Buffalo,Social & Economic Factors,"Housing cost, excessive",11,total population,1,637,1495,42.6,32,53.2,"2017, 5 Year Estimate",tract,43868,8.1
NY,36,29,Erie County,3302,36029003302,3611000,Buffalo,Social & Economic Factors,"Housing cost, excessive",11,total population,1,669,1509,44.3,32.7,55.9,"2017, 5 Year Estimate",tract,43868,8.1
NY,36,29,Erie County,3400,36029003400,3611000,Buffalo,Social & Economic Factors,"Housing cost, excessive",11,total population,1,566,1218,46.5,36.6,56.4,"2017, 5 Year Estimate",tract,43868,8.1
NY,36,29,Erie County,3500,36029003500,3611000,Buffalo,Social & Economic Factors,"Housing cost, excessive",11,total population,1,619,1442,42.9,33.3,52.6,"2017, 5 Year Estimate",tract,43868,8.1
